Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.95000000e-001	-5.52078047e+001	2.14420624e+001	-1.58557938e+002	7.04289359e+001	7.04289359e+001	-5.04386361e+001	1.69133807e+001	-1.63086619e+002	-8.07834760e+001	-8.07834760e+001
5.96000000e-001	-5.95223720e+001	-1.14457203e+000	-1.81144572e+002	3.83452008e+001	3.83452008e+001	-6.24827151e+001	7.38002917e+001	-1.06199708e+002	-2.21391357e+000	-2.21391357e+000
5.97000000e-001	-6.77362768e+001	5.91972624e+001	-1.20802738e+002	-1.27826251e+001	-1.27826251e+001	-5.88359885e+001	-1.55076734e+001	-1.95507673e+002	3.11700055e+001	3.11700055e+001
5.98000000e-001	-6.54971725e+001	6.20953473e+001	-1.17904653e+002	-5.84889625e-001	-5.84889625e-001	-5.99986815e+001	6.59317105e+001	-1.14068290e+002	-2.41874649e+001	-2.41874649e+001
5.99000000e-001	-6.41959318e+001	-6.91931489e+001	-6.91931489e+001	1.76096607e+001	1.76096607e+001	-6.22216289e+001	-9.37243022e+000	-1.89372430e+002	-2.88685180e+001	-2.88685180e+001
6.00000000e-001	-5.94090847e+001	6.69763342e+001	-1.13023666e+002	-1.10279109e+001	-1.10279109e+001	-5.08327640e+001	3.26716595e+001	-1.47328341e+002	7.93579974e+001	7.93579974e+001
6.01000000e-001	-5.81223980e+001	1.95027007e+001	-1.60497299e+002	3.55153319e+001	3.55153319e+001	-6.21176867e+001	2.64422532e+001	-1.53557747e+002	2.80396597e+001	2.80396597e+001
6.02000000e-001	-6.17832896e+001	7.53273648e+001	-1.04672635e+002	-3.01747807e-001	-3.01747807e-001	-5.55496289e+001	6.37629805e+001	-1.16237019e+002	-1.85466021e+001	-1.85466021e+001
6.03000000e-001	-7.51474099e+001	7.87212451e+001	-1.01278755e+002	1.24313994e+000	1.24313994e+000	-6.09365552e+001	8.06506289e+001	-9.93493711e+001	-1.79551047e+000	-1.79551047e+000
6.04000000e-001	-5.89523577e+001	5.07480031e+001	-1.29251997e+002	-2.13232291e+001	-2.13232291e+001	-8.31297530e+001	8.45491455e+001	-9.54508545e+001	-5.16106783e-001	-5.16106783e-001
6.05000000e-001	-8.40035872e+001	-2.89350107e+001	-2.08935011e+002	-2.57887334e+000	-2.57887334e+000	-6.31448058e+001	4.25775480e+001	-1.37422452e+002	-3.13324421e+001	-3.13324421e+001
6.06000000e-001	-6.09174210e+001	8.19100663e+001	-9.80899337e+001	4.23508480e+000	4.23508480e+000	-6.29480929e+001	-1.33570037e+001	-1.93357004e+002	1.88103552e+001	1.88103552e+001
6.07000000e-001	-5.48102885e+001	-8.19972938e+001	-8.19972938e+001	1.60614785e+001	1.60614785e+001	-6.54982218e+001	4.26501727e+001	-1.37349827e+002	1.86183864e+001	1.86183864e+001
6.08000000e-001	-5.23179957e+001	-6.18959987e+001	-6.18959987e+001	-7.09977651e+001	-7.09977651e+001	-6.22309722e+001	1.09750744e+001	-1.69024926e+002	-2.13134157e+001	-2.13134157e+001
6.09000000e-001	-6.48551896e+001	-8.88739849e+001	-8.88739849e+001	-1.50034411e+001	-1.50034411e+001	-7.21222258e+001	8.11421849e+001	-9.88578151e+001	2.31541569e+000	2.31541569e+000
6.10000000e-001	-5.57671124e+001	-8.71583253e+001	-8.71583253e+001	-4.19242051e+000	-4.19242051e+000	-6.31284954e+001	2.70126403e+001	-1.52987360e+002	-1.60827539e+001	-1.60827539e+001
6.11000000e-001	-5.89882492e+001	5.91914076e+001	-1.20808592e+002	-5.11214436e+000	-5.11214436e+000	-5.60446758e+001	2.35104621e+001	-1.56489538e+002	3.21187578e+001	3.21187578e+001
6.12000000e-001	-5.53226870e+001	-1.34517200e+000	-1.81345172e+002	-5.66145550e+001	-5.66145550e+001	-6.47351591e+001	4.63655909e+001	-1.33634409e+002	-7.96445810e+000	-7.96445810e+000
6.13000000e-001	-5.27113761e+001	5.86491661e+001	-1.21350834e+002	-6.16969253e+001	-6.16969253e+001	-5.68209444e+001	7.93431168e+001	-1.00656883e+002	-4.64287014e+000	-4.64287014e+000
6.14000000e-001	-7.69588026e+001	-5.09483188e+000	-1.85094832e+002	-4.41706749e+000	-4.41706749e+000	-6.81246935e+001	-1.09692564e+001	-1.90969256e+002	-9.20531008e+000	-9.20531008e+000
6.15000000e-001	-5.67791893e+001	-2.69040506e+000	-1.82690405e+002	-3.53263834e+001	-3.53263834e+001	-6.71452867e+001	5.10663614e+001	-1.28933639e+002	1.06418663e+001	1.06418663e+001
6.16000000e-001	-6.09985561e+001	-7.38679811e+001	-2.53867981e+002	-1.02836943e+001	-1.02836943e+001	-6.03349176e+001	-5.51935385e+001	-2.35193538e+002	-3.50624493e+001	-3.50624493e+001
6.17000000e-001	-5.72948232e+001	3.45809125e+001	-1.45419087e+002	-3.61212774e+001	-3.61212774e+001	-5.47474366e+001	3.65834923e+001	-1.43416508e+002	3.55712108e+001	3.55712108e+001
6.18000000e-001	-5.83271096e+001	3.82851806e-001	-1.79617148e+002	-4.14262450e+001	-4.14262450e+001	-6.09888355e+001	-3.91559612e+001	-2.19155961e+002	3.38490102e+001	3.38490102e+001
6.19000000e-001	-5.84135490e+001	2.37620047e+001	-1.56237995e+002	3.90481620e+001	3.90481620e+001	-5.87680373e+001	5.51207400e+001	-1.24879260e+002	-8.27893845e+000	-8.27893845e+000
6.20000000e-001	-6.81280371e+001	6.51740468e+001	-1.14825953e+002	-5.39265096e+000	-5.39265096e+000	-5.80324521e+001	4.39616800e+001	-1.36038320e+002	-1.69471484e+001	-1.69471484e+001
6.21000000e-001	-6.00401798e+001	-4.55660197e+001	-2.25566020e+002	-2.38417901e+001	-2.38417901e+001	-6.35594461e+001	4.69122734e+001	-1.33087727e+002	8.96984830e+000	8.96984830e+000
6.22000000e-001	-5.66784113e+001	-8.66166876e+001	-2.66616688e+002	2.17668887e-001	2.17668887e-001	-6.20394388e+001	-5.15374239e-001	-1.80515374e+002	-2.02958937e+001	-2.02958937e+001
6.23000000e-001	-5.83242289e+001	6.71347060e+001	-2.92865294e+002	-1.04746289e+001	-1.04746289e+001	-5.85993827e+001	5.07006016e+001	-1.29299398e+002	2.65518305e+001	2.65518305e+001
6.24000000e-001	-5.86677451e+001	-7.21750414e+001	-2.52175041e+002	1.25270444e+001	1.25270444e+001	-5.75042902e+001	8.52554428e+001	-9.47445572e+001	-9.30547899e+000	-9.30547899e+000
